sample,time,Throttle,SpeedMPH,RPM,CalcLoad,MAFVolts,MAF,STFT,LTFT,IAT,ECT,AFR,TargetAFR,CatTemp
5664,858.000,12.9412,0,806.5,40.7843,1.16699,4.84,-1.5625,-.78125,55,91,1.01495,.999759,669.6
5665,858.150,12.9412,0,799,41.1765,1.17188,4.92,-1.5625,-.78125,55,91,1.01711,.999821,669.3
5666,858.300,12.9412,0,805.75,41.1765,1.16211,4.84,-1.5625,-.78125,55,91,1.01879,.999851,669.3
5667,858.450,12.9412,0,800.5,41.1765,1.16699,4.89,-1.5625,-.78125,55,91,1.01925,.999851,669.3
5668,858.600,12.9412,0,805.25,40.7843,1.16699,4.86,-1.5625,-.78125,55,91,1.02035,.999882,669
5669,858.750,12.9412,0,802.25,40.7843,1.16699,4.86,-1.5625,-.78125,55,91,1.01925,.999851,669
5670,858.900,12.9412,0,809,40.7843,1.17188,4.89,-1.5625,-.78125,55,91,1.01925,.999851,669
5671,859.050,12.9412,0,805,41.1765,1.17188,4.89,-1.5625,-.78125,55,91,1.01925,.999851,668.6
5672,859.200,12.9412,0,797,41.5686,1.16699,4.89,-.78125,-.78125,55,91,1.01925,.999851,668.6
5673,859.350,12.9412,0,804.5,41.5686,1.16699,4.89,-.78125,-.78125,55,91,1.02135,.999912,668.6
5674,859.500,12.9412,0,816.75,40.7843,1.17188,4.89,-.78125,-.78125,55,91,1.02141,.999912,668.6
5675,859.650,12.9412,0,805.25,41.1765,1.17676,4.95,-.78125,-.78125,55,91,1.02248,.999942,668.3
5676,859.800,12.9412,0,801,41.5686,1.17676,4.95,-.78125,-.78125,55,91,1.02248,.999942,668.3
5677,859.950,12.9412,0,813.5,41.5686,1.17676,4.99,-.78125,-.78125,55,91,1.02248,.999942,668.3
5678,860.100,12.9412,0,805,41.5686,1.17676,4.99,0,-.78125,55,91,1.02465,.999973,668
5679,860.250,12.9412,0,809.5,41.5686,1.17676,4.95,0,-.78125,55,91,1.02571,1,668
5680,860.400,12.9412,0,824.25,41.1765,1.17188,4.95,0,-.78125,55,91,1.02355,.999973,668
5681,860.550,12.9412,0,814.75,41.1765,1.17676,4.95,0,-.78125,55,91,1.02358,.999973,668
5682,860.700,12.9412,0,808.75,41.5686,1.18164,5.02,0,-.78125,55,91,1.02141,.999912,667.7
5683,860.850,12.9412,0,820.5,41.5686,1.18164,5.02,0,-.78125,55,91,1.0183,.999851,667.7
5684,861.000,12.9412,0,802.5,41.9608,1.18164,5.05,0,-.78125,55,91,1.02151,.999912,667.7
5685,861.150,12.9412,0,810.75,42.3529,1.18164,5.05,.78125,-.78125,55,91,1.02233,.999942,667.4
5686,861.300,12.9412,0,819.25,41.9608,1.17676,5.02,.78125,-.78125,55,91,1.02141,.999912,667.4
5687,861.450,12.9412,0,822.5,41.5686,1.18164,5.05,.78125,-.78125,55,91,1.02248,.999942,667.4
5688,861.600,12.9412,0,818.75,41.1765,1.18164,5.02,.78125,-.78125,55,91,1.01925,.999851,667.4
5689,861.750,12.9412,0,821.75,41.1765,1.17676,4.99,.78125,-.78125,55,91,1.01766,.999821,667
5690,861.900,12.9412,0,823,41.1765,1.18164,5.02,.78125,-.78125,55,91,1.01818,.999851,667
5691,862.050,12.9412,0,815.25,41.5686,1.18164,5.05,.78125,-.78125,55,91,1.01812,.999851,667
5692,862.200,12.9412,0,815.5,41.5686,1.18164,5.05,.78125,-.78125,55,91,1.01925,.999851,666.7
5693,862.350,12.9412,0,819.5,41.1765,1.17676,4.99,.78125,-.78125,55,91,1.02035,.999882,666.7
5694,862.500,12.9412,0,823.75,40.7843,1.17676,4.99,.78125,-.78125,55,91,1.02141,.999912,666.7
5695,862.650,12.9412,0,820.5,41.1765,1.18164,5.09,.78125,-.78125,55,91,1.019,.999851,666.4
5696,862.800,12.9412,0,831,41.1765,1.18164,5.09,.78125,-.78125,55,91,1.0187,.999851,666.4
5697,862.950,12.9412,0,824.75,41.5686,1.18164,5.09,.78125,-.78125,55,91,1.0191,.999851,666.4
5698,863.100,12.9412,0,815.25,41.9608,1.18652,5.15,1.5625,-.78125,55,91,1.01992,.999882,666.4
5699,863.250,12.9412,0,827,41.5686,1.19141,5.15,1.5625,-.78125,55,91,1.01925,.999851,666.1
5700,863.400,12.9412,0,836.75,41.1765,1.18164,5.05,1.5625,-.78125,55,91,1.01958,.999882,666.1
5701,863.550,12.9412,0,826,40.7843,1.18164,5.02,1.5625,-.78125,55,91,1.01812,.999851,666.1
5702,863.700,12.9412,0,826.5,41.1765,1.18164,5.05,.78125,-.78125,55,91,1.01495,.999759,665.8
5703,863.850,12.9412,0,829,41.1765,1.18164,5.09,.78125,-.78125,55,91,1.01388,.999729,665.8
5704,864.000,12.9412,0,833.75,40.7843,1.18164,4.99,1.5625,-.78125,55,91,1.01495,.999759,665.8
5705,864.150,12.9412,0,825.75,41.1765,1.18652,5.12,1.5625,-.78125,55,91,1.01711,.999821,665.8
5706,864.300,12.9412,0,822.25,41.5686,1.18652,5.12,1.5625,-.78125,55,91,1.01611,.99979,665.5
5707,864.450,12.9412,0,834.75,41.1765,1.18652,5.09,1.5625,-.78125,55,91,1.01806,.999851,665.5
5708,864.600,13.3333,0,837.75,41.9608,1.21582,5.45,1.5625,-.78125,55,91,1.02035,.999882,665.5
5709,864.750,13.3333,0,833,43.5294,1.21582,5.56,1.5625,-.78125,55,91,1.02035,.999882,665.1
5710,864.900,13.3333,0,847.25,43.5294,1.21094,5.45,1.5625,-.78125,55,91,1.01925,.999851,665.1
5711,865.050,13.3333,0,859.75,42.7451,1.21094,5.45,1.5625,-.78125,55,91,1.01818,.999851,665.1
5712,865.200,13.3333,0,867.25,41.9608,1.21094,5.45,1.5625,-.78125,55,91,1.01611,.99979,664.8
5713,865.350,13.3333,0,861.75,41.9608,1.21094,5.42,1.5625,-.78125,55,91,1.00906,.999638,664.8
5714,865.500,13.3333,0,853,42.3529,1.20605,5.42,.78125,-.78125,55,91,1.00324,.999515,664.8
5715,865.650,13.3333,0,852.5,42.3529,1.20605,5.39,.78125,-.78125,55,91,1.00305,.999515,664.8
5716,865.800,13.3333,0,832.5,42.7451,1.20605,5.42,.78125,-.78125,55,91,1.00522,.999546,664.5
5717,865.950,13.3333,0,843.25,43.1373,1.20117,5.35,.78125,-.78125,55,91,1.00955,.999638,664.5
5718,866.100,13.3333,0,852.5,42.3529,1.20117,5.29,.78125,-.78125,55,91,1.01236,.999698,664.5
5719,866.250,13.3333,0,861.25,41.5686,1.20117,5.32,.78125,-.78125,55,91,1.01608,.99979,664.2
5720,866.400,13.3333,0,857,41.9608,1.20605,5.35,.78125,-.78125,55,91,1.01599,.99979,664.2
5721,866.550,13.3333,0,846.25,41.9608,1.20117,5.32,.78125,-.78125,55,91,1.01379,.999729,664.2
5722,866.700,13.3333,0,847.25,41.9608,1.20117,5.32,.78125,-.78125,55,91,1.01495,.999759,664.2
5723,866.850,13.3333,0,849.5,41.5686,1.18652,5.15,.78125,-.78125,55,91,1.01605,.99979,663.8
5724,867.000,13.3333,0,848.25,41.9608,1.19629,5.29,.78125,-.78125,55,91,1.0169,.999821,663.8
5725,867.150,13.3333,0,846.5,41.9608,1.20605,5.35,.78125,-.78125,55,91,1.01711,.999821,663.8
5726,867.300,13.3333,0,846.25,41.9608,1.20117,5.29,1.5625,-.78125,55,91,1.01925,.999851,663.5
5727,867.450,13.3333,0,840.75,42.3529,1.20117,5.32,1.5625,-.78125,55,91,1.01925,.999851,663.5
5728,867.600,13.3333,0,843.75,41.9608,1.20117,5.29,1.5625,-.78125,55,91,1.01818,.999851,663.5
5729,867.750,12.9412,0,854.5,41.9608,1.19629,5.29,1.5625,-.78125,55,91,1.01818,.999851,663.2
5730,867.900,12.9412,0,854.75,40.7843,1.18652,5.12,1.5625,-.78125,55,91,1.01714,.999821,663.2
5731,868.050,12.9412,0,853.5,40.3922,1.19141,5.22,1.5625,-.78125,55,91,1.01711,.999821,663.2
5732,868.200,12.9412,0,833.25,40.7843,1.18164,5.09,1.5625,-.78125,55,91,1.01495,.999759,663.2
5733,868.350,12.9412,0,833.5,41.5686,1.19629,5.22,.78125,-.78125,55,91,1.01388,.999729,662.9
5734,868.500,12.9412,0,837.5,41.5686,1.19629,5.22,1.5625,-.78125,55,91,1.01605,.99979,662.9
5735,868.650,12.9412,0,842,41.5686,1.19141,5.22,1.5625,-.78125,55,91,1.01907,.999851,662.9
5736,868.800,12.9412,0,844.25,41.5686,1.19141,5.19,1.5625,-.78125,55,91,1.02038,.999882,662.6
5737,868.950,12.9412,0,842,41.5686,1.19141,5.19,1.5625,-.78125,55,91,1.02035,.999882,662.6
5738,869.100,12.9412,0,836.5,41.5686,1.18652,5.15,1.5625,-.78125,55,91,1.01818,.999851,662.6
5739,869.250,12.9412,0,840.25,41.5686,1.18652,5.15,1.5625,-.78125,55,91,1.0162,.99979,662.6
5740,869.400,12.9412,0,841.5,41.1765,1.18164,5.05,1.5625,-.78125,55,91,1.01495,.999759,662.3
5741,869.550,12.9412,0,834.75,41.1765,1.19141,5.22,1.5625,-.78125,55,91,1.01397,.999759,662.3
5742,869.700,12.9412,0,842.5,41.1765,1.19141,5.15,1.5625,-.78125,55,91,1.01495,.999759,662.3
5743,869.850,12.9412,0,842.5,41.5686,1.19141,5.22,1.5625,-.78125,55,91,1.01605,.99979,662
5744,870.000,12.9412,0,842.5,41.5686,1.19141,5.15,1.5625,-.78125,55,91,1.01818,.999851,662
5745,870.150,12.9412,0,846,40.7843,1.17676,5.02,1.5625,-.78125,55,91,1.01925,.999851,662
5746,870.300,12.9412,0,828.25,41.1765,1.18652,5.15,1.5625,-.78125,55,91,1.0173,.999821,662
5747,870.450,12.9412,0,835.5,41.1765,1.18652,5.12,1.5625,-.78125,55,91,1.01397,.999759,661.7
5748,870.600,12.9412,0,833.5,41.1765,1.18164,5.09,1.5625,-.78125,55,91,1.01388,.999729,661.7
5749,870.750,12.9412,0,846.25,40.7843,1.18652,5.12,1.5625,-.78125,55,91,1.01281,.999729,661.7
5750,870.900,12.9412,0,840.75,40.7843,1.18652,5.09,1.5625,-.78125,55,91,1.01065,.999668,661.4
5751,871.050,12.9412,0,830.5,40.7843,1.18164,5.05,1.5625,-.78125,55,91,1.01062,.999668,661.4
5752,871.200,12.9412,0,825.75,41.1765,1.18164,5.09,.78125,-.78125,55,91,1.00851,.999638,661.4
5753,871.350,12.9412,0,839,40.7843,1.18164,5.02,.78125,-.78125,55,91,1.00772,.999607,661.1
5754,871.500,12.9412,0,830.25,41.1765,1.18652,5.09,.78125,0,55,91,1.00958,.999638,661.1
5755,871.650,12.9412,0,825,41.1765,1.17676,5.02,.78125,0,55,91,1.00958,.999638,661.1
5756,871.800,12.9412,0,836,40.7843,1.17188,4.92,.78125,0,55,91,1.00851,.999638,661.1
5757,871.950,12.9412,0,832.5,40.7843,1.18164,5.09,.78125,0,55,91,1.00958,.999638,660.8
5758,872.100,12.9412,0,831.75,40.7843,1.17676,5.02,.78125,0,55,91,1.00958,.999638,660.8
5759,872.250,12.9412,0,823.75,41.1765,1.18164,5.09,.78125,0,55,91,1.01043,.999668,660.8
5760,872.400,12.9412,0,826.75,41.5686,1.18164,5.02,.78125,0,55,91,1.01376,.999729,660.6
5761,872.550,12.9412,0,842,40.3922,1.17188,4.95,.78125,0,55,91,1.01605,.99979,660.6
5762,872.700,12.9412,0,839.75,40,1.17676,5.02,.78125,0,55,91,1.01605,.99979,660.6
5763,872.850,12.9412,0,827.25,40,1.17676,4.99,.78125,0,55,91,1.01281,.999729,660.6
5764,873.000,12.9412,0,825.75,40.3922,1.17676,4.95,0,0,55,91,1.00851,.999638,660.3
5765,873.150,12.9412,0,827,40.3922,1.17188,4.95,0,0,55,91,1.00626,.999576,660.3
5766,873.300,12.9412,0,824.25,40.3922,1.17676,4.99,0,0,55,91,1.00635,.999576,660.3
5767,873.450,12.9412,0,819.5,40.7843,1.17188,4.95,0,0,55,91,1.00528,.999546,660
5768,873.600,12.9412,0,823,40.7843,1.18164,5.02,0,0,55,91,1.00635,.999576,660
5769,873.750,12.9412,0,827,40.7843,1.17188,4.89,0,0,55,91,1.00738,.999607,660
5770,873.900,12.9412,0,820,41.1765,1.18164,5.02,-.78125,0,55,91,1.0054,.999546,659.7
5771,874.050,12.9412,0,823,40.7843,1.17188,4.89,-.78125,0,55,91,1.00729,.999607,659.7
5772,874.200,12.9412,0,828,40.3922,1.17676,4.95,-.78125,0,55,91,1.00851,.999638,659.7
5773,874.350,12.9412,0,814,41.1765,1.17188,4.95,-.78125,0,55,91,1.00873,.999638,659.7
5774,874.500,12.9412,0,822,40.3922,1.17676,4.89,-.78125,0,55,91,1.00851,.999638,659.4
5775,874.650,12.9412,0,824,40.7843,1.17188,4.95,-.78125,0,55,91,1.01065,.999668,659.4
5776,874.800,12.9412,0,818.25,40.7843,1.17188,4.92,-.78125,0,55,91,1.00967,.999638,659.4
5777,874.950,12.9412,0,810.25,40.7843,1.17676,4.95,-.78125,0,55,91,1.01278,.999729,659.1
5778,875.100,12.9412,0,812,41.1765,1.17188,4.92,-.78125,0,55,91,1.01345,.999729,659.1
5779,875.250,12.9412,0,821.5,41.1765,1.17676,4.99,-.78125,0,55,91,1.01361,.999729,659.1
5780,875.400,12.9412,0,817,41.1765,1.18164,5.02,-.78125,0,55,91,1.01284,.999729,659.1
5781,875.550,12.9412,0,812.25,41.5686,1.17676,5.02,-.78125,0,55,91,1.01281,.999729,658.8
5782,875.700,12.9412,0,811.25,41.5686,1.17188,4.95,-.78125,0,55,91,1.01062,.999668,658.8
5783,875.850,12.9412,0,816.75,41.1765,1.17676,4.99,-.78125,0,55,91,1.01172,.999698,658.8
5784,876.000,12.9412,0,814.75,41.1765,1.17676,4.99,-.78125,0,55,91,1.01156,.999698,658.5
5785,876.150,12.9412,0,819,41.1765,1.17676,4.95,-1.5625,0,55,91,1.01065,.999668,658.5
5786,876.300,12.9412,0,806.5,41.1765,1.17676,4.99,-1.5625,0,55,91,1.0105,.999668,658.5
5787,876.450,12.9412,0,808.75,41.5686,1.17676,4.99,-1.5625,0,55,91,1.01065,.999668,658.5
5788,876.600,12.9412,0,814.25,41.5686,1.17676,4.99,-1.5625,0,55,91,1.00979,.999668,658.3
5789,876.750,12.9412,0,819.25,41.1765,1.17188,4.92,-1.5625,0,55,91,1.01123,.999698,658.3
5790,876.900,12.9412,0,815.75,41.1765,1.17676,4.95,-1.5625,0,55,91,1.0115,.999698,658.3
5791,877.050,12.9412,0,818.75,40.3922,1.16211,4.81,-1.5625,0,55,91,1.01172,.999698,658
5792,877.200,12.9412,0,804.75,40.3922,1.16211,4.81,-1.5625,0,55,91,1.01281,.999729,658
5793,877.350,12.9412,0,803.25,40.3922,1.16699,4.84,-1.5625,0,56,91,1.01388,.999729,658
5794,877.500,12.9412,0,806.25,40.7843,1.16699,4.84,-1.5625,0,56,91,1.01434,.999759,657.7
5795,877.650,12.9412,0,803.75,40.7843,1.16211,4.81,-1.5625,0,55,91,1.01495,.999759,657.7
5796,877.800,12.9412,0,810.25,40.3922,1.16211,4.81,-1.5625,0,56,91,1.01501,.999759,657.7
5797,877.950,12.9412,0,815.25,40,1.15723,4.78,-1.5625,0,56,91,1.01403,.999759,657.7
5798,878.100,12.9412,0,810.75,40,1.16211,4.78,-1.5625,0,56,91,1.01065,.999668,657.4
5799,878.250,12.9412,0,810.5,40,1.16211,4.78,-1.5625,0,56,91,1.00851,.999638,657.4
5800,878.400,12.9412,0,808,40.3922,1.15723,4.78,-1.5625,0,56,91,1.00635,.999576,657.4
5801,878.550,12.9412,0,813.25,40,1.16211,4.78,-2.34375,0,56,91,1.00589,.999576,657.1
5802,878.700,12.9412,0,808.75,40,1.16211,4.78,-2.34375,0,56,91,1.00741,.999607,657.1
5803,878.850,12.9412,0,791.75,41.1765,1.16211,4.84,-2.34375,0,56,91,1.00851,.999638,657.1
5804,879.000,12.9412,0,790.5,41.1765,1.16211,4.81,-2.34375,0,56,91,1.00998,.999668,657.1
5805,879.150,12.9412,0,808,40.7843,1.15723,4.78,-2.34375,0,56,91,1.01074,.999668,656.9
5806,879.300,12.9412,0,799.5,40.3922,1.15723,4.78,-2.34375,0,56,91,1.0147,.999759,656.9
5807,879.450,12.9412,0,780,41.1765,1.15723,4.78,-2.34375,0,56,91,1.01388,.999759,656.9
5808,879.600,12.9412,0,787.25,41.5686,1.16699,4.84,-2.34375,0,56,91,1.01236,.999698,656.6
5809,879.750,12.9412,0,807.25,41.1765,1.16211,4.84,-2.34375,0,56,91,1.01172,.999698,656.6
5810,879.900,12.9412,0,804,41.1765,1.16699,4.84,-2.34375,0,56,91,1.01605,.99979,656.6
5811,880.050,12.9412,0,805.75,41.1765,1.16699,4.86,-2.34375,0,56,91,1.01611,.99979,656.3
5812,880.200,12.9412,0,801.25,41.1765,1.16699,4.84,-2.34375,0,56,91,1.01711,.999821,656.3
5813,880.350,12.9412,0,789.5,41.9608,1.16699,4.89,-2.34375,0,56,91,1.01907,.999851,656.3
5814,880.500,12.9412,0,802.75,41.5686,1.17188,4.89,-1.5625,0,56,91,1.02035,.999882,656.3
5815,880.650,12.9412,0,804.5,41.5686,1.16699,4.89,-1.5625,0,56,91,1.02141,.999912,656.1
5816,880.800,12.9412,0,802.75,41.5686,1.16699,4.89,-1.5625,0,56,91,1.02248,.999942,656.1
5817,880.950,12.9412,0,796.25,41.5686,1.16211,4.86,-1.5625,0,56,91,1.02126,.999912,656.1
5818,881.100,12.9412,0,799.25,41.5686,1.18164,4.99,-1.5625,0,56,91,1.02141,.999912,655.8
5819,881.250,12.9412,0,798.5,42.3529,1.18164,5.02,-1.5625,0,56,91,1.02151,.999912,655.8
5820,881.400,12.9412,0,795.5,42.3529,1.17676,5.02,-.78125,0,56,91,1.02355,.999973,655.8
5821,881.550,12.9412,0,808,42.3529,1.18164,5.02,-.78125,0,56,91,1.02571,1,655.8
5822,881.700,12.9412,0,807,42.7451,1.17676,5.02,-.78125,0,56,91,1.02571,1,655.5
5823,881.850,12.9412,0,818.25,41.9608,1.18164,5.05,-.78125,0,56,91,1.02654,1.00003,655.5
5824,882.000,12.9412,0,817.5,41.5686,1.17676,4.95,0,0,56,91,1.02809,1.00006,655.5
5825,882.150,12.9412,0,807.75,41.9608,1.18164,5.09,0,0,56,91,1.02678,1.00003,655.3
5826,882.300,12.9412,0,804.5,41.9608,1.17676,4.99,0,0,56,91,1.02571,1,655.3
5827,882.450,12.9412,0,815,41.5686,1.18652,5.02,0,0,56,91,1.02571,1,655.3
5828,882.600,12.9412,0,823.75,41.9608,1.18652,5.12,0,0,56,91,1.02571,1,655
5829,882.750,12.9412,0,811.75,42.7451,1.19141,5.15,.78125,0,56,91,1.02465,.999973,655
5830,882.900,12.9412,0,821.25,42.3529,1.18652,5.12,.78125,0,56,91,1.02565,1,655
5831,883.050,12.9412,0,819.75,42.3529,1.18652,5.15,.78125,0,56,91,1.02785,1.00006,655
5832,883.200,12.9412,0,820,42.3529,1.18652,5.15,1.5625,0,56,91,1.02895,1.00006,654.8
5833,883.350,12.9412,0,835.75,41.9608,1.19141,5.19,1.5625,0,56,91,1.02678,1.00003,654.8
5834,883.500,12.9412,0,825.5,42.3529,1.19141,5.22,1.5625,0,56,91,1.0241,.999973,654.8
5835,883.650,12.9412,0,829,41.9608,1.18652,5.15,1.5625,0,56,91,1.02248,.999942,654.5
5836,883.800,12.9412,0,827.25,41.9608,1.18652,5.15,1.5625,0,56,91,1.02141,.999912,654.5
5837,883.950,12.9412,0,832,41.9608,1.18652,5.12,1.5625,0,56,91,1.02035,.999882,654.5
5838,884.100,12.9412,0,831,41.5686,1.18652,5.12,1.5625,0,56,91,1.01925,.999851,654.5
5839,884.250,12.9412,0,824.25,41.9608,1.19141,5.15,1.5625,0,56,91,1.01995,.999882,654.3
5840,884.400,12.9412,0,838.75,41.5686,1.18652,5.15,1.5625,0,56,91,1.01925,.999851,654.3
5841,884.550,12.9412,0,833.75,41.9608,1.19141,5.19,1.5625,0,56,91,1.019,.999851,654.3
5842,884.700,12.9412,0,837,41.5686,1.19141,5.15,1.5625,0,56,91,1.02035,.999882,654
5843,884.850,12.9412,0,837.5,41.5686,1.19141,5.19,1.5625,0,56,91,1.02032,.999882,654
5844,885.000,12.9412,0,839.75,41.5686,1.18652,5.15,1.5625,0,56,91,1.02016,.999882,654
5845,885.150,12.9412,0,831.5,41.5686,1.18652,5.12,2.34375,0,56,91,1.02035,.999882,654
5846,885.300,12.9412,0,846.25,41.1765,1.19141,5.22,2.34375,0,56,91,1.01827,.999851,653.8
5847,885.450,12.9412,0,846.25,41.1765,1.18652,5.15,2.34375,0,56,91,1.01803,.999851,653.8
5848,885.600,12.9412,0,843,41.1765,1.18652,5.12,2.34375,0,56,91,1.01605,.99979,653.8
5849,885.750,12.9412,0,846.75,40.7843,1.19141,5.15,2.34375,0,56,91,1.01498,.999759,653.5
5850,885.900,12.9412,0,846.5,41.1765,1.19141,5.22,1.5625,0,56,91,1.01281,.999729,653.5
5851,886.050,12.9412,0,840,41.1765,1.19141,5.19,1.5625,0,56,91,1.01281,.999729,653.5
5852,886.200,12.9412,0,831.25,41.1765,1.18164,5.09,1.5625,0,56,91,1.01342,.999729,653.2
5853,886.350,12.9412,0,852.75,40.7843,1.18164,5.09,1.5625,0,56,91,1.01303,.999729,653.2
5854,886.500,12.9412,0,856.25,40,1.18164,5.09,1.5625,0,56,91,1.01388,.999729,653.2
5855,886.650,12.9412,0,848,40.3922,1.18652,5.12,1.5625,0,56,91,1.01388,.999729,653.2
5856,886.800,12.9412,0,845.75,40.3922,1.19141,5.15,1.5625,0,56,91,1.00958,.999638,653
5857,886.950,12.9412,0,848.75,40.7843,1.19141,5.15,1.5625,0,56,91,1.00958,.999638,653
5858,887.100,12.9412,0,841.75,40.7843,1.19141,5.15,1.5625,0,56,91,1.0083,.999607,653
5859,887.250,12.9412,0,852.75,40.7843,1.18652,5.09,.78125,0,56,91,1.00851,.999638,652.7
5860,887.400,12.9412,0,860.25,40.3922,1.19141,5.15,1.5625,0,56,91,1.01172,.999698,652.7
5861,887.550,12.9412,0,856.75,40.3922,1.18652,5.09,1.5625,0,56,91,1.01175,.999698,652.7
5862,887.700,12.9412,0,857.75,40,1.18652,5.09,.78125,0,56,91,1.01065,.999668,652.7
5863,887.850,12.9412,0,865.75,39.6078,1.17676,5.02,.78125,0,56,91,1.00741,.999607,652.5
5864,888.000,12.9412,0,857.5,39.6078,1.17676,4.99,.78125,0,56,91,1.00632,.999576,652.5
5865,888.150,12.9412,0,851,39.6078,1.18164,5.02,.78125,0,56,91,1.00528,.999546,652.5
5866,888.300,12.9412,0,855,39.6078,1.18164,5.09,0,0,56,91,1.00311,.999515,652.2
5867,888.450,12.9412,0,851.75,40,1.18164,5.02,0,0,56,91,1.00421,.999515,652.2
5868,888.600,12.9412,0,852.75,40,1.18652,5.12,0,0,56,91,1.00635,.999576,652.2
5869,888.750,12.9412,0,855,40,1.18164,5.09,0,0,56,91,1.00751,.999607,652
5870,888.900,12.9412,0,848,40,1.18164,5.02,0,0,56,91,1.00937,.999638,652
5871,889.050,12.9412,0,849.5,40,1.18164,5.02,0,0,56,91,1.00958,.999638,652
5872,889.200,12.9412,0,857.75,40,1.18164,5.09,0,0,56,91,1.00851,.999638,652
5873,889.350,12.9412,0,848.75,39.6078,1.18164,5.02,0,0,56,91,1.00863,.999638,651.7
5874,889.500,12.9412,0,859.25,39.6078,1.17676,5.02,-.78125,0,56,91,1.00741,.999607,651.7
5875,889.650,12.9412,0,853,39.6078,1.18164,5.02,-.78125,0,56,91,1.00857,.999638,651.7
5876,889.800,12.9412,0,847.75,39.6078,1.17676,5.05,-.78125,0,56,91,1.00851,.999638,651.5
5877,889.950,12.9412,0,837.5,39.6078,1.17188,4.95,-.78125,0,56,91,1.00851,.999638,651.5
5878,890.100,12.9412,0,839,39.6078,1.17188,4.95,-.78125,0,56,91,1.00958,.999638,651.5
5879,890.250,12.9412,0,831.75,40,1.17188,4.92,-.78125,0,56,91,1.01123,.999698,651.5
5880,890.400,12.9412,0,842.5,39.6078,1.17188,4.95,-.78125,0,56,91,1.01281,.999729,651.3
5881,890.550,12.9412,0,849.25,40,1.17676,5.02,-.78125,0,56,91,1.01336,.999729,651.3
5882,890.700,12.9412,0,834.75,40,1.17188,4.92,-.78125,0,56,91,1.01495,.999759,651.3
5883,890.850,12.9412,0,832,40,1.17188,4.92,-.78125,0,56,91,1.01687,.999821,651
5884,891.000,12.9412,0,839.5,39.6078,1.17188,4.92,-.78125,0,56,91,1.01605,.99979,651
5885,891.150,12.9412,0,829.5,40,1.17188,4.89,-.78125,0,56,91,1.01495,.999759,651
5886,891.300,12.9412,0,840.75,40,1.17188,4.95,-.78125,0,56,91,1.01495,.999759,651
5887,891.450,12.9412,0,833.5,40,1.17676,4.99,-.78125,0,56,91,1.01589,.99979,650.8
5888,891.600,12.9412,0,838.25,39.6078,1.17188,4.89,-.78125,0,56,91,1.01711,.999821,650.8
5889,891.750,12.9412,0,830.75,40,1.17188,4.92,0,0,56,91,1.01818,.999851,650.8
5890,891.900,12.9412,0,837.75,39.6078,1.17188,4.89,0,0,56,91,1.01818,.999851,650.5
5891,892.050,12.9412,0,841.25,39.2157,1.16699,4.84,0,0,56,91,1.01736,.999821,650.5
5892,892.200,12.9412,0,828,39.6078,1.17188,4.95,0,0,56,91,1.01821,.999851,650.5
5893,892.350,12.9412,0,831.5,39.6078,1.16699,4.86,0,0,56,91,1.01772,.999821,650.3
5894,892.500,12.9412,0,836.5,39.6078,1.16699,4.89,0,0,56,91,1.01818,.999851,650.3
5895,892.650,12.9412,0,829.5,39.6078,1.15723,4.75,0,0,56,91,1.01965,.999882,650.3
5896,892.800,12.9412,0,826.25,39.6078,1.16699,4.89,0,0,56,91,1.01925,.999851,650.3
5897,892.950,12.9412,0,821.5,39.6078,1.16211,4.86,0,0,56,91,1.01818,.999851,650.1
5898,893.100,12.9412,0,819.75,40,1.16699,4.89,0,0,56,91,1.01504,.999759,650.1
5899,893.250,12.9412,0,826,40,1.16699,4.86,0,0,56,91,1.01495,.999759,650.1
5900,893.400,12.9412,0,836.25,39.2157,1.16699,4.84,0,0,56,91,1.01727,.999821,649.8
5901,893.550,12.9412,0,823,39.6078,1.16699,4.84,0,0,56,91,1.01501,.999759,649.8
5902,893.700,12.9412,0,831,39.6078,1.16699,4.84,0,0,56,91,1.01394,.999759,649.8
5903,893.850,12.9412,0,824.25,39.6078,1.16699,4.86,0,0,56,91,1.01281,.999729,649.8
5904,894.000,12.9412,0,817.75,40,1.16211,4.78,0,0,56,91,1.01184,.999698,649.6
5905,894.150,12.9412,0,826.5,39.6078,1.16211,4.84,0,0,56,91,1.01281,.999729,649.6
5906,894.300,12.9412,0,831,39.2157,1.16211,4.81,0,0,56,91,1.01281,.999729,649.6
5907,894.450,12.9412,0,815.25,40,1.16699,4.84,0,0,56,91,1.01217,.999698,649.4
5908,894.600,12.9412,0,814.5,40,1.16211,4.84,0,0,56,91,1.01251,.999698,649.4
5909,894.750,12.9412,0,825.25,40,1.16699,4.84,0,0,56,91,1.01281,.999729,649.4
5910,894.900,12.9412,0,826.25,40,1.16699,4.89,0,0,56,91,1.01287,.999729,649.1
5911,895.050,12.9412,0,827.5,40,1.16211,4.84,0,0,56,91,1.01281,.999729,649.1
5912,895.200,12.9412,0,830,39.6078,1.16699,4.84,-.78125,0,56,91,1.01169,.999698,649.1
5913,895.350,12.9412,0,814.75,40,1.16211,4.84,-.78125,0,56,91,1.01172,.999698,649.1
5914,895.500,12.9412,0,811.75,40,1.15723,4.75,-.78125,0,56,91,1.00958,.999638,648.9
5915,895.650,12.9412,0,816,40,1.15723,4.72,-.78125,0,56,91,1.01065,.999668,648.9
